Title,Artist,Year,Genre,Popularity
Chaand Baaliyan,Aditya A,2020,pop,70
Hiç Kimsenin Günahı Yok,Sufle,2020,pop,61
Roju,Chike,2020,pop,54
Chaand Baaliyan,Aditya A,2020,pop,70
Arriva,Irina Kairatovna,2020,pop,32
Joli bébé,Naza,2020,pop,53
BRAVI A CADERE - I polmoni,Marracash,2020,pop,58
Ranina,Bravo Metehi,2020,pop,30
Халат,Irina Kairatovna,2020,pop,36
Encore,Koba LaD,2020,pop,62
Per sentirmi vivo,Fasma,2020,pop,55
Fly,Aya Nakamura,2020,pop,52
Liberdade (Quando o Grave Bate Forte),Alok,2020,pop,57
No Stress,Wizkid,2020,pop,54
Train de vie (feat. PLK),Leto,2020,pop,51
22:22,Ghali,2020,pop,58
Galaksi,Ece Mumay,2020,pop,53
La meilleure,Hatik,2020,pop,59
Свела с ума,AlZaBi,2020,pop,38
"Em Không Sai, Chúng Ta Sai",ERIK,2020,pop,60
迷失幻境,IN-K,2020,pop,58
Si Me Tomo Una Cerveza,Migrantes,2020,pop,63
三文小説,King Gnu,2020,pop,56
Jowo,Davido,2020,pop,54
Sousou,Jul,2020,pop,52
Có Chắc Yêu Là Đây,Sơn Tùng M-TP,2020,pop,58
Boston George,Lacrim,2020,pop,56
Airplane Mode,Fireboy DML,2020,pop,53
Allez,Calema,2020,pop,43
"Dil Ko Karaar Aaya (From ""Sukoon"")",Rajat Nagpal,2020,pop,66
Street,Maes,2020,pop,52
Bir Sebebi Var,İkilem,2020,pop,57
Yoksun Başımda,Reynmen,2020,pop,56
"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,2020,pop,65
Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),Emcee L (Da LAB),2020,pop,64
"Скучаешь, айналайын",Bonapart,2020,pop,32
Mecs de cités,Sifax,2020,pop,51
Aam Jahe Munde,Parmish Verma,2020,pop,70
us,milet,2020,pop,58
Pour de vrai,Vianney,2020,pop,51
Caballero,Alejandro Fernández,2020,pop,66
Pop Smoke,Einár,2020,pop,52
Misi Kardia,Melisses,2020,pop,48
"A Mi También ft. Alvaro Diaz, Feid",Tainy,2020,pop,63
Vakantie (with Jonna Fraser),Dopebwoy,2020,pop,53
傘,King Gnu,2020,pop,55
philly flingo,Alpha Wann,2020,pop,56
Bobo au cœur,Dadju,2020,pop,56
Je vous déteste tous,Lorenzo,2020,pop,52
Ge upp igen,Miriam Bryant,2020,pop,58
Rogor Mikvarkhar,Bravo Metehi,2020,pop,28
Sana'Y Di Nalang,Bandang Lapis,2020,pop,62
Toxic Boy,Tayc,2020,pop,60
Sideways,Sigrún Stella,2020,pop,30
Barbar,Kaan Boşnak,2020,pop,58
It's Been a While,Joya Marleen,2020,pop,43
Como Nos Cambia la Vida,Uriel Henao,2020,pop,48
Waalian,Harnoor,2020,pop,67
Kusura Bakma,Tuğkan,2020,pop,61
Duduke,Simi,2020,pop,50
Ronaldo,Ziak,2020,pop,51
O Mundo Vai,Ivete Sangalo,2020,pop,59
Antiaéreo,Arde Bogotá,2020,pop,60
起风了,Zhou Shen,2020,pop,57
Secrete,Carla's Dreams,2020,pop,43
Slightly Tipsy (She is My Type♡ X SANDEUL),Sandeul,2020,pop,51
Adicta al Dolor,Marbelle,2020,pop,57
Ek Tarfa,Darshan Raval,2020,pop,64
"Mudhal Nee Mudivum Nee Title Track (From ""Mudhal Nee Mudivum Nee"")",Darbuka Siva,2020,pop,64
RELXJXTE,Feid,2020,pop,60
Đường Tôi Chở Em Về,buitruonglinh,2020,pop,62
Madame,Zola,2020,pop,45
Maool,Fadel Chaker,2020,pop,59
Kafamda Kentsel Dönüşümler,İkiye On Kala,2020,pop,55
Old Skool,Prem Dhillon,2020,pop,66
Uncharted - Recorded at Spotify Studios Stockholm,Kensington,2020,pop,48
En säng av rosor,Darin,2020,pop,52
Amores Lejanos,Los Enanitos Verdes,2020,pop,56
Summer YoMuthi,Blaq Diamond,2020,pop,50
Medžiai Melagiai,VELVET,2020,pop,35
Kabilang Buhay,Bandang Lapis,2020,pop,60
NEA,Feid,2020,pop,60
Trahison,L2B,2020,pop,58
Tháng Năm,SOOBIN,2020,pop,59
Kasoor,Prateek Kuhad,2020,pop,63
Le miel,Tayc,2020,pop,59
Tak Terbaca,Juicy Luicy,2020,pop,64
ハルカ,YOASOBI,2020,pop,60
"Kadhaippoma (From ""Oh My Kadavule"")",Leon James,2020,pop,65
Bırakman Doğru Mu 2,Zeynep Bastık,2020,pop,54
海の幽霊,Kenshi Yonezu,2020,pop,58
จำเก่ง (Slipped Your Mind),F.HERO,2020,pop,58
Barati,Reggaeon,2020,pop,31
Drunk Driving,Koe Wetzel,2020,pop,66
Filon,Ninho,2020,pop,51
Arrogant,AP Dhillon,2020,pop,62
Familiar.,Madison Ryann Ward,2020,pop,55
パプリカ,Kenshi Yonezu,2020,pop,55
Kaçar Gider,Dolu Kadehi Ters Tut,2020,pop,60
MD (feat. Niska),4Keus,2020,pop,56
Fingrarna i halsen,Bolaget,2020,pop,56
Limbo,Scarlet Pleasure,2020,pop,42
Dù Cho Mai Về Sau,buitruonglinh,2020,pop,61
BRABA,Luísa Sonza,2020,pop,63
Baloje,Solo Ansamblis,2020,pop,31
Ha dig igen,Victor Leksell,2020,pop,56
Pirelli,Mister V,2020,pop,50
S.Ó.Seni,ARO,2020,pop,47
Entre Sobras Y Sobras Me Faltas,Antonio Orozco,2020,pop,59
Good Together,Scarlet Pleasure,2020,pop,44
勇气,棉子,2020,pop,61
Nos célébrations,Indochine,2020,pop,53
Fady Shewaya,Hamza Namira,2020,pop,51
Feel My Love,Sauti Sol,2020,pop,51
PARA' - feat. Tedua,Bresh,2020,pop,54
Leo (feat. BAEKHYUN),BOL4,2020,pop,49
Frida,Behm,2020,pop,50
Unge Med Extra Energi,Einár,2020,pop,51
KANDAHAR,HAVAL,2020,pop,54
Te Voy a Amar,Andrés Cepeda,2020,pop,53
Holy Ground (feat. Nicki Minaj),Davido,2020,pop,52
שבוע טוב,Avraham Tal,2020,pop,52
Salud Por Él,Paola Jara,2020,pop,54
"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,2020,pop,62
กีดกัน (Skyline) - From แปลรักฉันด้วยใจเธอ,Billkin,2020,pop,52
"ex's hate me, Pt.2",AMEE,2020,pop,59
Suzanna,Sauti Sol,2020,pop,48
Higher,Madison Ryann Ward,2020,pop,53
Perdidamente,Maria Becerra,2020,pop,57
HAYATI,HAVAL,2020,pop,53
93 mesures,Dinos,2020,pop,54
Înainte Să Ne Fi Născut,The Motans,2020,pop,46
Angela,Hatik,2020,pop,52
Solitaire,Bosh,2020,pop,58
No Love,Dinos,2020,pop,56
Radyoda Neşet,Reynmen,2020,pop,54
Blå Himmel (feat. Hans Philip),KESI,2020,pop,55
Šta mi ljube oćeš kazat,Rišpet,2020,pop,40
Als Ik Je Niet Zie,Kevin,2020,pop,54
Dusuma,Otile Brown,2020,pop,42
Toxic,AP Dhillon,2020,pop,58
Poem,The Motans,2020,pop,47
Dans mon tiekson,1PLIKÉ140,2020,pop,53
CNLZ,Soolking,2020,pop,52
Tanpa Tergesa,Juicy Luicy,2020,pop,72
Ta ne,Kristína,2020,pop,42
שני משוגעים,Omer Adam,2020,pop,52
Triumphant (feat. Bella Shmurda),Olamide,2020,pop,56
Sweet One,Wizkid,2020,pop,54
Ama Geçecek,Derya Bedavacı,2020,pop,61
Pénurie,Mister You,2020,pop,54
CNLZ,Soolking,2020,pop,52
Tanpa Tergesa,Juicy Luicy,2020,pop,72
Ta ne,Kristína,2020,pop,42
שני משוגעים,Omer Adam,2020,pop,52
Triumphant (feat. Bella Shmurda),Olamide,2020,pop,56
Sweet One,Wizkid,2020,pop,54
Ama Geçecek,Derya Bedavacı,2020,pop,61
Pénurie,Mister You,2020,pop,54
Au fond d'ma tête,PLK,2020,pop,48
JAUNÉ,Booba,2020,pop,53
Amsterdam,Moha La Squale,2020,pop,56
Que Tal,Julian Daza,2020,pop,52
Fixette,Ziak,2020,pop,51
Polvere (feat. Capo Plaza),Tedua,2020,pop,55
Tak se nezlob,Marek Ztracený,2020,pop,46
Let 'em Play,Karan Aujla,2020,pop,61
Ubomi Abumanga,Sun-El Musician,2020,pop,47
Nangangamba,Zack Tabudlo,2020,pop,66
"All Night Long (She is My Type♡ X Car, the garden)","Car, the garden",2020,pop,44
世界这么大还是遇见你,程响,2020,pop,56
Ubomi Abumanga,Sun-El Musician,2020,pop,44
Soldier On,DI-RECT,2020,pop,50
Feelings,Einár,2020,pop,51
Cash App,Bella Shmurda,2020,pop,53
My Dunya,Amre,2020,pop,33
"Voda, Čo Ma Drží Nad Vodou",Elán,2020,pop,48
ليلى - كايروكي من الاستوديو,Cairokee,2020,pop,54
trời giấu trời mang đi,AMEE,2020,pop,56
Mariposas,Los Enanitos Verdes,2020,pop,37
Shaiqa,cactus.kk,2020,pop,31
Deli Kız,Buray,2020,pop,54
Clash,Diljit Dosanjh,2020,pop,61
Volverte A Ver,Galvan Real,2020,pop,56
Rockstar,Einár,2020,pop,50
Kilofeshe,Zinoleesky,2020,pop,53
Do you want to walk with me? (Romance 101 X Jukjae),Jukjae,2020,pop,49
Mishri,Anuv Jain,2020,pop,60
Gonzo,Suspekt,2020,pop,52
This Is Love,The Ben,2020,pop,40
Moncler,Geolier,2020,pop,56
Hayaty Msh Tamam,Ramy Sabry,2020,pop,54
Брюнетка,TuMa,2020,pop,41
Tappat,Victor Leksell,2020,pop,51
Tout est cassé,Dehmo,2020,pop,55
Salka,Hassan Shakosh,2020,pop,44
踏山河,Silk Ye,2020,pop,52
Klär av dig,Victor Leksell,2020,pop,53
Amigos,Galvan Real,2020,pop,57
"1,2,3",Amel Bent,2020,pop,51
Waar Ga Je Heen,Emma Heesters,2020,pop,48
När jag ser dig,Hov1,2020,pop,61
Reckless,Wizkid,2020,pop,53
Алия,Sadraddin,2020,pop,37
Bedövning,Victor Leksell,2020,pop,54
Cứ Chill Thôi,Chillies,2020,pop,54
Zničená zem,Kateřina Marie Tichá,2020,pop,50
Kométa,Desmod,2020,pop,39
1PLIKTOI BIEN,1PLIKÉ140,2020,pop,52
Dolunay,Reynmen,2020,pop,54
Vaikinai Trumpais Šortais,Monika LIU,2020,pop,32
Tutuklu,Sezen Aksu,2020,pop,58
portas do sol,Nena,2020,pop,41
Troškimas,Monika LIU,2020,pop,31
All Your Ships Have Sailed,Troy Kingi,2020,pop,46
Emakhaya (feat. Da Capo & Sun-El Musician),Simmy,2020,pop,40
TPB,Dadju,2020,pop,57
Beranjak Dewasa,Nadin Amizah,2020,pop,72
Hei rakas,Behm,2020,pop,51
Gác Lại Âu Lo (feat. Miu Lê),Da LAB,2020,pop,55
Sorry,Mohbad,2020,pop,52
Жүрегіңнен Бір Орын Бер,Кайрат Нуртас,2020,pop,35
One Night Stand,Vidar Villa,2020,pop,47
Moonlight,Harnoor,2020,pop,63
По пятам,AlZaBi,2020,pop,39
Shiv Sama Rahe,Hansraj Raghuwanshi,2020,pop,66
Seni Çok Özlüyorum,Tuğkan,2020,pop,58
Hammarby,Einár,2020,pop,51
Sami,Kateřina Marie Tichá,2020,pop,40
Aise Kyun,Anurag Saikia,2020,pop,62
Ana Lamma Bheb,Amjad Jomaa,2020,pop,51
My Everything,Sauti Sol,2020,pop,41
Mi Hanomaste,Dimos Anastasiadis,2020,pop,46
Insecure,Sauti Sol,2020,pop,49
Papa,Yade Lauren,2020,pop,52
Háborgó mélység 2,Lotfi Begi,2020,pop,36
từ chối nhẹ nhàng thôi,Bích Phương,2020,pop,51
Titliaan,Afsana Khan,2020,pop,62
My Block,Sidhu Moose Wala,2020,pop,60
Beineñ,MADENIYETT,2020,pop,42
L'ultima volta - feat. Massimo Pericolo,Emis Killa,2020,pop,54
Saada Pyaar,AP Dhillon,2020,pop,60
Jhanjar,Karan Aujla,2020,pop,60
Virtud y Castigo,Arde Bogotá,2020,pop,57
Te Olvidé,Alejandro Fernández,2020,pop,61
Rose rouge,Rim'K,2020,pop,51
יעשו לנו כבוד,Omer Adam,2020,pop,51
La Rue,Fresh laDouille,2020,pop,51
失控,井迪,2020,pop,50
Forsa Tanya - Music from the Original TV Series,Ramy Sabry,2020,pop,55
Maula,Anuv Jain,2020,pop,57
"Vinterdepress 2 (feat. Dree Low, Thrife & HAVAL)",Macky,2020,pop,52
Number One (feat. Zuchu),Rayvanny,2020,pop,38
Viktoria,Melisses,2020,pop,49
Ma mission,1PLIKÉ140,2020,pop,52
ką man jauti?,Elayork,2020,pop,38
Fosforinis Baseinas,Solo Ansamblis,2020,pop,33
Met Jou,Yade Lauren,2020,pop,53
Happy w u,Arthur Nery,2020,pop,67
Ride,Tayc,2020,pop,56
Amin Paling Serius,Sal Priadi,2020,pop,70
Kya Baat Aa,Karan Aujla,2020,pop,61
דבש ותפוח,Tomer Yosef,2020,pop,46
Maybe Maybe,The Chairs,2020,pop,49
Bật Nhạc Lên,HIEUTHUHAI,2020,pop,57
Keď padal sneh,Fallgrapp,2020,pop,33
No.,Tayc,2020,pop,55
Mera Bhola Hai Bhandari,Hansraj Raghuwanshi,2020,pop,64
Muli,Ace Banzuelo,2020,pop,65
Taruh,Nadin Amizah,2020,pop,74
Kanna Veesi,Siddhu Kumar,2020,pop,59
Nu Wij Niet Meer Praten,Jaap Reesema,2020,pop,50
The One I Love,Ellen Krauss,2020,pop,49
Esjan,BRÍET,2020,pop,40
Terlalu Tinggi,Juicy Luicy,2020,pop,69
Abraços,Calema,2020,pop,42
BabyGirl,Josman,2020,pop,47
Penelope Cruz,Lacrim,2020,pop,54
XX,Feid,2020,pop,56
Bambiha Bole,Amrit Maan,2020,pop,60
Bewafa Tera Masoom Chehra,Rochak Kohli,2020,pop,62
Paleisk Mane Namo,Kamaniu Silelis,2020,pop,36
Én még sohasem,Carson Coma,2020,pop,44
Lej,Dzsúdló,2020,pop,46
Rakastaja,KUUMAA,2020,pop,44
Toto Leto (feat. Kali),Sima,2020,pop,40
Midnight Train,Sauti Sol,2020,pop,46
Dansen Aan De Gracht,Dopebwoy,2020,pop,52
Bandook,Nirvair Pannu,2020,pop,58
93% [Tijuana],GLK,2020,pop,50
Ma vie,Dadju,2020,pop,59
Den Fovithika,Stelios Rokkos,2020,pop,43
Aigyr,ARO,2020,pop,43
Hvis verden,Chris Holsten,2020,pop,48
まちがいさがし,Kenshi Yonezu,2020,pop,54
Dans tes yeux,Kaza,2020,pop,55
與我無關,阿冗,2020,pop,58
Fimm,BRÍET,2020,pop,37
No Way,Blizzy,2020,pop,52
Chuyện Rằng,Thịnh Suy,2020,pop,55
sao anh chưa về nhà,AMEE,2020,pop,53
Pistolet,Sentino,2020,rap,59
Tatuażyk,Sentino,2020,rap,58
Sky,Playboi Carti,2020,rap,80
Godzilla (feat. Juice WRLD),Eminem,2020,rap,83
GIRL LIKE ME,Black Eyed Peas,2020,rap,73
Yale,Ken Carson,2020,rap,78
Took Her To The O,King Von,2020,rap,81
Armed & Dangerous,King Von,2020,rap,80
Zbrodnia i kara,Kacper HTA,2020,rap,55
California,Kali,2020,rap,54
FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,2020,rap,74
Skąd Ty To Znasz,Sentino,2020,rap,53
Buzi,Młodypago,2020,rap,53
Runnin,21 Savage,2020,rap,80
Glock In My Lap,21 Savage,2020,rap,79
I'm God,Clams Casino,2020,rap,77
Mantra,Kacper HTA,2020,rap,53
Gotham,Kacper HTA,2020,rap,52
SI,Kali,2020,rap,52
Y Que Fue?,Don Miguelo,2020,rap,73
ILoveUIHateU,Playboi Carti,2020,rap,76
Tommy gun,Kacper HTA,2020,rap,52
Zapytaj O Mnie,Sentino,2020,rap,51
No Idea,Don Toliver,2020,rap,80
Vamp Anthem,Playboi Carti,2020,rap,72
Flex Up (feat. Future & Playboi Carti),Lil Yachty,2020,rap,74
The Thrill,Wiz Khalifa,2020,rap,79
6 6 6,Kali,2020,rap,50
Wishing Well,Juice WRLD,2020,rap,79
Rockstar Made,Playboi Carti,2020,rap,70
Daechwita,Agust D,2020,rap,75
Stop Breathing,Playboi Carti,2020,rap,70
Cardigan,Don Toliver,2020,rap,76
Lemonade (feat. NAV),Internet Money,2020,rap,76
New Tank,Playboi Carti,2020,rap,70
Mona Lisa,Kali,2020,rap,49
BEST INTEREST,"Tyler, The Creator",2020,rap,80
death bed (coffee for your head),Powfu,2020,rap,80
After Party,Don Toliver,2020,rap,74
"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,2020,rap,76
What You Know Bout Love,Pop Smoke,2020,rap,77
Homecoming,Lil Uzi Vert,2020,rap,74
Over,Playboi Carti,2020,rap,71
Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2020,rap,72
Czarna woda,QueQuality,2020,rap,48
On That Time,Playboi Carti,2020,rap,68
Presja,obi,2020,rap,48
Conversations,Juice WRLD,2020,rap,74
Tabu,Sentino,2020,rap,47
przepraszam,margiela,2020,rap,47
Pain 1993 (with Playboi Carti),Drake,2020,rap,74
Invincible,Pop Smoke,2020,rap,72
Rich Nigga Shit (feat. Young Thug),21 Savage,2020,rap,76
Our Time,Lil Tecca,2020,rap,73
Party Girl,StaySolidRocky,2020,rap,75
Drzewko,ENEN,2020,rap,46
Riot,XXXTENTACION,2020,rap,72
Stay With Me,1nonly,2020,rap,73
Pardon Me (Lil Yachty feat. Future & Mike WiLL Made-It),Lil Yachty,2020,rap,73
Parę Kulek,Sentino,2020,rap,46
Banda,Szczyl,2020,rap,46
Come & Go (with Marshmello),Juice WRLD,2020,rap,75
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,2020,rap,75
Camelot,NLE Choppa,2020,rap,70
In The Air,Destroy Lonely,2020,rap,65
WAP (feat. Megan Thee Stallion),Cardi B,2020,rap,76
Meh,Playboi Carti,2020,rap,65
Mood Swings (feat. Lil Tjay),Pop Smoke,2020,rap,76
Martin & Gina,Polo G,2020,rap,77
Stay High,Juice WRLD,2020,rap,74
Za mało,nath,2020,rap,44
ROCKSTAR (feat. Roddy Ricch),DaBaby,2020,rap,74
Falling,Trevor Daniel,2020,rap,76
Element,Pop Smoke,2020,rap,72
Chaos,Kacper HTA,2020,rap,45
Get Back,Pop Smoke,2020,rap,67
GOOBA,6ix9ine,2020,rap,67
Silly Watch,Lil Uzi Vert,2020,rap,70
Got It On Me,Pop Smoke,2020,rap,71
Go Stupid,Polo G,2020,rap,73
Danse Macabre,Veason,2020,rap,44
Go2DaMoon (feat. Kanye West),Playboi Carti,2020,rap,66
Omerta,Hodak,2020,rap,44
DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,2020,rap,72
Diabeł,Dedis,2020,rap,44
Life Is Good (feat. Drake),Future,2020,rap,72
Brak Słów,Sentino,2020,rap,43
Good Days,SZA,2020,rap,76
That Just Isn't Empirically Possible,$uicideboy$,2020,rap,71
Suicidal (feat. Juice WRLD) - Remix,YNW Melly,2020,rap,73
Chicago Freestyle (feat. Giveon),Drake,2020,rap,77
Righteous,Juice WRLD,2020,rap,72
Milion (feat. Popek),Major SPZ,2020,rap,43
Him & I,G-Eazy,2020,rap,65
Party Girl,StaySolidRocky,2020,rap,69
Przyjaciele,Dedis,2020,rap,43
Coffin,Lil Yachty,2020,rap,69
Sedno,Wiśnia Bakajoko,2020,rap,43
WHATS POPPIN,Jack Harlow,2020,rap,72
Insomnia,Kacper HTA,2020,rap,43
Laugh Now Cry Later (feat. Lil Durk),Drake,2020,rap,76
Blueberry Faygo,Lil Mosey,2020,rap,73
Walk Em Down (feat. Roddy Ricch),NLE Choppa,2020,rap,71
Onna Come Up,Lil Eazzyy,2020,rap,67
przejmujemy jutuby,WIP Bros,2020,rap,42
Mona Lisa,Kali,2020,rap,42
Blue Bills (feat. $NOT & Fenix Flexin),DJ Scheme,2020,rap,65
umiera,27.Fuckdemons,2020,rap,42
Broke In A Minute,Tory Lanez,2020,rap,73
Cisza na planie,Wiśnia Bakajoko,2020,rap,42
Too Comfortable,Future,2020,rap,71
Blue World,Mac Miller,2020,rap,74
4K,El Alfa,2020,rap,75
Myron,Lil Uzi Vert,2020,rap,68
Not You Too (feat. Chris Brown),Drake,2020,rap,77
Terapia,Mortal,2020,rap,42
Toosie Slide,Drake,2020,rap,70
Hard To Choose One,Future,2020,rap,70
Intro,Cheatz,2020,rap,41
Отечество казённое,Gio Pika,2020,rap,66
Po Co Mi Te Marzenia,Veason,2020,rap,41
Puk! Puk!,Kali,2020,rap,42
Control,Playboi Carti,2020,rap,62
Beno!,Playboi Carti,2020,rap,63
Out Of Love (feat. Internet Money),Lil Tecca,2020,rap,70
nie zmienił cie czas,Doli,2020,rap,41
Back Again (feat. Lil Durk),King Von,2020,rap,71
Dvd,Mlodyskiny,2020,rap,41
Yattamam,QueQuality,2020,rap,41
Slay3r,Playboi Carti,2020,rap,62
MARCELINE,Lil God Dan,2020,rap,65
Fame,Sentino,2020,rap,41
Oni albo ja,Sentino,2020,rap,40
Z całych sił,Epis DYM KNF,2020,rap,41
Dłoń do dłoni czy broń na skroń?,ERES,2020,rap,41
Place,Playboi Carti,2020,rap,66
Il Duce,Sentino,2020,rap,40
TOP FLOOR (feat. Travis Scott),Gunna,2020,rap,67
Tam gdzie wy (Pepsi Taste The Beat),Kali,2020,rap,40
GIRL LIKE ME,Black Eyed Peas,2020,rap,47
New N3on,Playboi Carti,2020,rap,63
M3tamorphosis (feat. Kid Cudi),Playboi Carti,2020,rap,62
Whippin',Rusina,2020,rap,40
Die4Guy,Playboi Carti,2020,rap,61
3 A.M.,King Von,2020,rap,68
Rany,E V,2020,rap,40
Life Is Good (feat. Drake),Future,2020,rap,68
Fuck System,Kali,2020,rap,41
Been Away,Brent Faiyaz,2020,rap,76
Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,2020,rap,70
We Paid (feat. 42 Dugg),Lil Baby,2020,rap,72
JumpOutTheHouse,Playboi Carti,2020,rap,61
Shakira!,1nonly,2020,rap,64
Gangstas,Pop Smoke,2020,rap,66
Tylko Przyjaciel,Obco,2020,rap,40
Que Pasa,QueQuality,2020,rap,40
Gleesh Place,King Von,2020,rap,66
Man Of The Year,Juice WRLD,2020,rap,68
powoli umieram,margiela,2020,rap,40
Toosie Slide,Drake,2020,rap,68
MAMACITA,Black Eyed Peas,2020,rap,62
’08 ford,Hubert.,2020,rap,39
King Vamp,Playboi Carti,2020,rap,60
21,Polo G,2020,rap,71
Blueberry Faygo,Lil Mosey,2020,rap,69
PTSD,G Herbo,2020,rap,70
Toast Toast,Szczyl,2020,rap,40
Woods,Mac Miller,2020,rap,71
Still Trappin',Lil Durk,2020,rap,67
Time Flies,Drake,2020,rap,73
prawy brzeg,Hubert.,2020,rap,39
Peron zaspanych,Jarecki ZDW,2020,rap,40
Ride,King Von,2020,rap,69
CUT STORY,Epis DYM KNF,2020,rap,40
DarkShadowBlunts,BONES,2020,rap,64
Kiedy łapie wena,Wiśnia Bakajoko,2020,rap,39
Slidin,21 Savage,2020,rap,66
Czarna chmura,Sentino,2020,rap,39
Blood On My Jeans,Juice WRLD,2020,rap,68
"Step Armia (feat. Vin Vinci, Kafar Dix37, Dawid Obserwator, Bezczel, Śliwa, Rufuz)",Dedis,2020,rap,40
2 A.M.,King Von,2020,rap,66
Pokochaj Mnie,Obco,2020,rap,39
Smile (with The Weeknd),Juice WRLD,2020,rap,69
spadająca gwiazda,Doli,2020,rap,39
Za Tobą w ogień,E V,2020,rap,39
Ona jest upalona - Remix,Veason,2020,rap,40
Flex (feat. Juice WRLD),Polo G,2020,rap,69
Sum 2 Prove,Lil Baby,2020,rap,72
Excitement,Trippie Redd,2020,rap,73
paranoja,Doli,2020,rap,39
All These Niggas (feat. Lil Durk),King Von,2020,rap,68
Teen X (feat. Future),Playboi Carti,2020,rap,60
GIRL LIKE ME,Black Eyed Peas,2020,rap,52
Mr. Glock,Key Glock,2020,rap,71
Texture - Remastered,MiyaGi,2020,rap,60
The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,2020,rap,69
Ona i ja,TKM,2020,rap,39
Mannequin (feat. Lil Tjay),Pop Smoke,2020,rap,62
Knock Knock,SoFaygo,2020,rap,65
Wrog u bram,QueQuality,2020,rap,38
Had Enough (feat. Quavo & Offset),Don Toliver,2020,rap,66
Punk Monk,Playboi Carti,2020,rap,59
GASSS (feat. Young Multi),matiskater,2020,rap,38
Good News,Mac Miller,2020,rap,71
Demon,King Von,2020,rap,65
No Sl33p,Playboi Carti,2020,rap,59
De fakto,Jarecki ZDW,2020,rap,39
Piękne suki ranią,Kapitalny,2020,rap,38
Pod palcami,Piotr Cartman,2020,rap,38
GOSHA,$NOT,2020,rap,65
Not PLaying,Playboi Carti,2020,rap,60
Fed Up,Ghostemane,2020,rap,66
AntyGucci,Dawid Obserwator,2020,rap,38
Special,Epis DYM KNF,2020,rap,38
4:54 (Czwarta Nieprzespana Noc),EmKaTus,2020,rap,38
Such a Whore (Stellular Remix),JVLA,2020,rap,64
Avatar (feat. King Von),Lil Loaded,2020,rap,60
Czarne Kabaretki - Remix,ERES,2020,rap,38
F33l Lik3 Dyin,Playboi Carti,2020,rap,58
Czutka,Jarecki ZDW,2020,rap,38
Diabeł,Dedis,2020,rap,37
Ashes,BONES,2020,rap,61
"FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX",Travis Scott,2020,rap,60
Echo,Kali,2020,rap,37
Putrid Pride,$uicideboy$,2020,rap,67
Can't Die,Juice WRLD,2020,rap,63
What the Fuck is Happening,$uicideboy$,2020,rap,65
POPSTAR (feat. Drake),DJ Khaled,2020,rap,67
Tyler Herro,Jack Harlow,2020,rap,68
Sorrows,Bryson Tiller,2020,rap,77
Me and You,Cold Hart,2020,rap,61
Low Down,Lil Baby,2020,rap,72
Fighting Demons,Juice WRLD,2020,rap,65
Brudne wnętrza,E V,2020,rap,37
Drankin N Smokin,Future,2020,rap,69
Whoopty,CJ,2020,rap,64
Baby Pluto,Lil Uzi Vert,2020,rap,64
Timberlake,BONES,2020,rap,58
Life's A Mess (feat. Halsey),Juice WRLD,2020,rap,68
Broken,Lund,2020,rap,66
Legenda,Sentino,2020,rap,36
P2,Lil Uzi Vert,2020,rap,63
The Code (feat. Polo G),King Von,2020,rap,65
Need It,Migos,2020,rap,65
200 FOR LUNCH,Gunna,2020,rap,67
Reality Surf,Bladee,2020,rap,58
Jedna minuta,Sulin,2020,rap,37
Blastoff (feat. Juice WRLD),Internet Money,2020,rap,68
Bad Energy,Juice WRLD,2020,rap,65
Show Out (with Skepta & Pop Smoke),Kid Cudi,2020,rap,61
@ MEH,Playboi Carti,2020,rap,59
Right Foot Creep,YoungBoy Never Broke Again,2020,rap,61
Ash Kaashh,1nonly,2020,rap,60
Dough,Key Glock,2020,rap,68
Up Up And Away,Juice WRLD,2020,rap,65
RIP Luv,21 Savage,2020,rap,64
Yessirskiii,Lil Uzi Vert,2020,rap,64
Solitaires (feat. Travis Scott),Future,2020,rap,61
Titanic,Juice WRLD,2020,rap,64
my ex's best friend (with blackbear),mgk,2020,rap,72
Burn It (feat. MAX),Agust D,2020,rap,65
Devil's Work,Freddie Dredd,2020,rap,62
Michigan,Chavo,2020,rap,64
ALL GIRLS ARE THE SAME,RØNIN,2020,rap,61
"327 (feat. Tyler, The Creator & Billie Essco)",Westside Gunn,2020,rap,63
Turks (with Gunna & ft. Travis Scott),NAV,2020,rap,65
Shake The Room (feat. Quavo),Pop Smoke,2020,rap,62
i can see clearly,Lil Darkie,2020,rap,68
Wolves (feat. Post Malone),Big Sean,2020,rap,66
Savage,Megan Thee Stallion,2020,rap,66
Circles,Mac Miller,2020,rap,67
White Tee (with NO1-NOAH),Summer Walker,2020,rap,65
Took Her To The O,King Von,2020,rap,63
