Title,Artist,Year,Genre,Popularity,Formatted_Artist,Formatted_Title
Amores Lejanos,Los Enanitos Verdes,2020,pop,57,los_enanitos_verdes,amores_lejanos
Erotas Moiazei,Giorgos Kakosaios,2020,pop,50,giorgos_kakosaios,erotas_moiazei
Kasoor,Prateek Kuhad,2020,pop,63,prateek_kuhad,kasoor
Le miel,Tayc,2020,pop,59,tayc,le_miel
Baloje,Solo Ansamblis,2020,pop,32,solo_ansamblis,baloje
Bra for dig,estraden,2020,pop,57,estraden,bra_for_dig
MD (feat. Niska),4Keus,2020,pop,57,4keus,md_feat_niska
Filon,Ninho,2020,pop,51,ninho,filon
Am trTSy,Hanan Ben Ari,2020,pop,50,hanan_ben_ari,am_trtsy
papurika,Kenshi Yonezu,2020,pop,55,kenshi_yonezu,papurika
Kivotos - 2020 version,Katy Garbi,2020,pop,43,katy_garbi,kivotos_2020_version
Kung San Ka Masaya,Bandang Lapis,2020,pop,59,bandang_lapis,kung_san_ka_masaya
Familiar.,Madison Ryann Ward,2020,pop,56,madison_ryann_ward,familiar
Du Cho Mai Ve Sau,buitruonglinh,2020,pop,62,buitruonglinh,du_cho_mai_ve_sau
S.O.Seni,ARO,2020,pop,48,aro,soseni
Kacar Gider,Dolu Kadehi Ters Tut,2020,pop,60,dolu_kadehi_ters_tut,kacar_gider
Entre Sobras Y Sobras Me Faltas,Antonio Orozco,2020,pop,60,antonio_orozco,entre_sobras_y_sobras_me_faltas
Langt bort harifran,Hov1,2020,pop,58,hov1,langt_bort_harifran
Langt bort harifran,Hov1,2020,pop,58,hov1,langt_bort_harifran
Barati,Reggaeon,2020,pop,32,reggaeon,barati
Moncler,Geolier,2020,pop,58,geolier,moncler
Universum,nublu,2020,pop,41,nublu,universum
Ubomi Abumanga,Sun-El Musician,2020,pop,44,sunel_musician,ubomi_abumanga
Ha dig igen,Victor Leksell,2020,pop,57,victor_leksell,ha_dig_igen
Arrogant,AP Dhillon,2020,pop,62,ap_dhillon,arrogant
eu me amo mais,GIULIA BE,2020,pop,57,giulia_be,eu_me_amo_mais
Salud Por El,Paola Jara,2020,pop,55,paola_jara,salud_por_el
BRABA,Luisa Sonza,2020,pop,63,luisa_sonza,braba
Senin Yuzunden,Buray,2020,pop,54,buray,senin_yuzunden
HAYATI,HAVAL,2020,pop,54,haval,hayati
Jiao Huan Yu Sheng ,JJ Lin,2020,pop,62,jj_lin,jiao_huan_yu_sheng_
Frida,Behm,2020,pop,51,behm,frida
Drunk Driving,Koe Wetzel,2020,pop,67,koe_wetzel,drunk_driving
93 mesures,Dinos,2020,pop,54,dinos,93_mesures
Suzanna,Sauti Sol,2020,pop,48,sauti_sol,suzanna
cchamekng (Slipped Your Mind),F.HERO,2020,pop,59,fhero,cchamekng_slipped_your_mind
Higher,Madison Ryann Ward,2020,pop,53,madison_ryann_ward,higher
Leo (feat. BAEKHYUN),BOL4,2020,pop,50,bol4,leo_feat_baekhyun
SHbv` Tvb,Avraham Tal,2020,pop,53,avraham_tal,shbv_tvb
Good Together,Scarlet Pleasure,2020,pop,45,scarlet_pleasure,good_together
"ex's hate me, Pt.2",AMEE,2020,pop,60,amee,exs_hate_me_pt2
Fady Shewaya,Hamza Namira,2020,pop,51,hamza_namira,fady_shewaya
Sta mi ljube oces kazat,Rispet,2020,pop,41,rispet,sta_mi_ljube_oces_kazat
Limbo,Scarlet Pleasure,2020,pop,43,scarlet_pleasure,limbo
Mujhe Peene Do,Darshan Raval,2020,pop,68,darshan_raval,mujhe_peene_do
Nos celebrations,Indochine,2020,pop,54,indochine,nos_celebrations
Angela,Hatik,2020,pop,52,hatik,angela
KANDAHAR,HAVAL,2020,pop,54,haval,kandahar
"All Night Long (She is My Type X Car, the garden)","Car, the garden",2020,pop,45,car_the_garden,all_night_long_she_is_my_type_x_car_the_garden
Dusuma,Otile Brown,2020,pop,43,otile_brown,dusuma
Yong Qi ,Mian Zi ,2020,pop,62,mian_zi_,yong_qi_
My Dunya,Amre,2020,pop,34,amre,my_dunya
Holy Ground (feat. Nicki Minaj),Davido,2020,pop,52,davido,holy_ground_feat_nicki_minaj
No Love,Dinos,2020,pop,56,dinos,no_love
Ubomi Abumanga,Sun-El Musician,2020,pop,47,sunel_musician,ubomi_abumanga
Bla Himmel (feat. Hans Philip),KESI,2020,pop,56,kesi,bla_himmel_feat_hans_philip
Perdidamente,Maria Becerra,2020,pop,58,maria_becerra,perdidamente
Unge Med Extra Energi,Einar,2020,pop,52,einar,unge_med_extra_energi
"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,2020,pop,63,ved_sharma,malang_title_track_from_malang_unleash_the_madness
Toxic,AP Dhillon,2020,pop,59,ap_dhillon,toxic
Als Ik Je Niet Zie,Kevin,2020,pop,55,kevin,als_ik_je_niet_zie
Triumphant (feat. Bella Shmurda),Olamide,2020,pop,57,olamide,triumphant_feat_bella_shmurda
JAUNE,Booba,2020,pop,54,booba,jaune
lyl~ - kyrwky mn lstwdyw,Cairokee,2020,pop,54,cairokee,lyl_kyrwky_mn_lstwdyw
Feel My Love,Sauti Sol,2020,pop,51,sauti_sol,feel_my_love
Dans mon tiekson,1PLIKE140,2020,pop,53,1plike140,dans_mon_tiekson
Amigos,Galvan Real,2020,pop,58,galvan_real,amigos
Que Tal,Julian Daza,2020,pop,52,julian_daza,que_tal
Tanpa Tergesa,Juicy Luicy,2020,pop,72,juicy_luicy,tanpa_tergesa
Mariposas,Los Enanitos Verdes,2020,pop,37,los_enanitos_verdes,mariposas
Nu Wij Niet Meer Praten,Jaap Reesema,2020,pop,50,jaap_reesema,nu_wij_niet_meer_praten
Ta ne,Kristina,2020,pop,43,kristina,ta_ne
Inainte Sa Ne Fi Nascut,The Motans,2020,pop,46,the_motans,inainte_sa_ne_fi_nascut
Lady Marmalade,Christina Aguilera,2020,pop,42,christina_aguilera,lady_marmalade
Polvere (feat. Capo Plaza),Tedua,2020,pop,56,tedua,polvere_feat_capo_plaza
Amsterdam,Moha La Squale,2020,pop,56,moha_la_squale,amsterdam
Penurie,Mister You,2020,pop,55,mister_you,penurie
Soldier On,DI-RECT,2020,pop,50,direct,soldier_on
Sweet One,Wizkid,2020,pop,55,wizkid,sweet_one
Tak se nezlob,Marek Ztraceny,2020,pop,46,marek_ztraceny,tak_se_nezlob
Briunetka,TuMa,2020,pop,42,tuma,briunetka
Solitaire,Bosh,2020,pop,58,bosh,solitaire
SHny mSHvg`ym,Omer Adam,2020,pop,53,omer_adam,shny_mshvgym
Nar jag ser dig,Hov1,2020,pop,61,hov1,nar_jag_ser_dig
CNLZ,Soolking,2020,pop,53,soolking,cnlz
Kilofeshe,Zinoleesky,2020,pop,53,zinoleesky,kilofeshe
"Voda, Co Ma Drzi Nad Vodou",Elan,2020,pop,49,elan,voda_co_ma_drzi_nad_vodou
La La (feat. Ckay),Davido,2020,pop,52,davido,la_la_feat_ckay
Rose rouge,Rim'K,2020,pop,52,rimk,rose_rouge
Nangangamba,Zack Tabudlo,2020,pop,67,zack_tabudlo,nangangamba
troi giau troi mang di,AMEE,2020,pop,56,amee,troi_giau_troi_mang_di
Empini,Kelly Khumalo,2020,pop,49,kelly_khumalo,empini
Poem,The Motans,2020,pop,47,the_motans,poem
Reckless,Wizkid,2020,pop,54,wizkid,reckless
Shi Jie Zhe Yao Da Huan Shi Yu Jian Ni ,Cheng Xiang ,2020,pop,57,cheng_xiang_,shi_jie_zhe_yao_da_huan_shi_yu_jian_ni_
Clash,Diljit Dosanjh,2020,pop,61,diljit_dosanjh,clash
Cash App,Bella Shmurda,2020,pop,54,bella_shmurda,cash_app
Shaiqa,cactus.kk,2020,pop,31,cactuskk,shaiqa
Tappat,Victor Leksell,2020,pop,51,victor_leksell,tappat
Let 'em Play,Karan Aujla,2020,pop,61,karan_aujla,let_em_play
Klar av dig,Victor Leksell,2020,pop,53,victor_leksell,klar_av_dig
Do you want to walk with me? (Romance 101 X Jukjae),Jukjae,2020,pop,49,jukjae,do_you_want_to_walk_with_me_romance_101_x_jukjae
Mighty Wine,Wizkid,2020,pop,51,wizkid,mighty_wine
Tout est casse,Dehmo,2020,pop,55,dehmo,tout_est_casse
This Is Love,The Ben,2020,pop,41,the_ben,this_is_love
Salka,Hassan Shakosh,2020,pop,44,hassan_shakosh,salka
Znicena zem,Katerina Marie Ticha,2020,pop,51,katerina_marie_ticha,znicena_zem
One Night Stand,Vidar Villa,2020,pop,48,vidar_villa,one_night_stand
Gonzo,Suspekt,2020,pop,52,suspekt,gonzo
Aliia,Sadraddin,2020,pop,37,sadraddin,aliia
Ta Shan He ,Silk Ye,2020,pop,53,silk_ye,ta_shan_he_
Tutuklu,Sezen Aksu,2020,pop,58,sezen_aksu,tutuklu
Abule,Patoranking,2020,pop,48,patoranking,abule
Rockstar,Einar,2020,pop,51,einar,rockstar
Hayaty Msh Tamam,Ramy Sabry,2020,pop,55,ramy_sabry,hayaty_msh_tamam
Mishri,Anuv Jain,2020,pop,61,anuv_jain,mishri
Fosforinis Baseinas,Solo Ansamblis,2020,pop,34,solo_ansamblis,fosforinis_baseinas
Troskimas,Monika LIU,2020,pop,33,monika_liu,troskimas
Rockstar,Einar,2020,pop,51,einar,rockstar
Hayaty Msh Tamam,Ramy Sabry,2020,pop,55,ramy_sabry,hayaty_msh_tamam
Mishri,Anuv Jain,2020,pop,61,anuv_jain,mishri
Fosforinis Baseinas,Solo Ansamblis,2020,pop,34,solo_ansamblis,fosforinis_baseinas
portas do sol,Nena,2020,pop,42,nena,portas_do_sol
Troskimas,Monika LIU,2020,pop,33,monika_liu,troskimas
"1,2,3",Amel Bent,2020,pop,52,amel_bent,123
Immortale (feat. Sfera Ebbasta),Gue,2020,pop,54,gue,immortale_feat_sfera_ebbasta
1PLIKTOI BIEN,1PLIKE140,2020,pop,52,1plike140,1pliktoi_bien
Kometa,Desmod,2020,pop,39,desmod,kometa
Bless Me,Ricky Rich,2020,pop,51,ricky_rich,bless_me
Ana Lamma Bheb,Amjad Jomaa,2020,pop,52,amjad_jomaa,ana_lamma_bheb
Vaikinai Trumpais Sortais,Monika LIU,2020,pop,33,monika_liu,vaikinai_trumpais_sortais
Hei rakas,Behm,2020,pop,52,behm,hei_rakas
Beranjak Dewasa,Nadin Amizah,2020,pop,73,nadin_amizah,beranjak_dewasa
My Everything,Sauti Sol,2020,pop,42,sauti_sol,my_everything
All Your Ships Have Sailed,Troy Kingi,2020,pop,46,troy_kingi,all_your_ships_have_sailed
Emakhaya (feat. Da Capo & Sun-El Musician),Simmy,2020,pop,41,simmy,emakhaya_feat_da_capo_sunel_musician
Titliaan,Afsana Khan,2020,pop,62,afsana_khan,titliaan
Waar Ga Je Heen,Emma Heesters,2020,pop,49,emma_heesters,waar_ga_je_heen
Bedovning,Victor Leksell,2020,pop,54,victor_leksell,bedovning
Cu Chill Thoi,Chillies,2020,pop,55,chillies,cu_chill_thoi
Gac Lai Au Lo (feat. Miu Le),Da LAB,2020,pop,56,da_lab,gac_lai_au_lo_feat_miu_le
Hbrvt SHlKH,Omer Adam,2020,pop,47,omer_adam,hbrvt_shlkh
Moonlight,Harnoor,2020,pop,63,harnoor,moonlight
La Rue,Fresh laDouille,2020,pop,52,fresh_ladouille,la_rue
Mi Hanomaste,Dimos Anastasiadis,2020,pop,47,dimos_anastasiadis,mi_hanomaste
Beinen,MADENIYETT,2020,pop,42,madeniyett,beinen
Zhuregin'nen Bir Oryn Ber,Kairat Nurtas,2020,pop,36,kairat_nurtas,zhureginnen_bir_oryn_ber
Po piatam,AlZaBi,2020,pop,39,alzabi,po_piatam
Hammarby,Einar,2020,pop,52,einar,hammarby
My Block,Sidhu Moose Wala,2020,pop,60,sidhu_moose_wala,my_block
y`SHv lnv KHbvd,Omer Adam,2020,pop,51,omer_adam,yshv_lnv_khbvd
Sorry,Mohbad,2020,pop,53,mohbad,sorry
tu choi nhe nhang thoi,Bich Phuong,2020,pop,51,bich_phuong,tu_choi_nhe_nhang_thoi
Met Jou,Yade Lauren,2020,pop,54,yade_lauren,met_jou
Saada Pyaar,AP Dhillon,2020,pop,61,ap_dhillon,saada_pyaar
Ride,Tayc,2020,pop,57,tayc,ride
Amin Paling Serius,Sal Priadi,2020,pop,71,sal_priadi,amin_paling_serius
Shiv Sama Rahe,Hansraj Raghuwanshi,2020,pop,66,hansraj_raghuwanshi,shiv_sama_rahe
Virtud y Castigo,Arde Bogota,2020,pop,57,arde_bogota,virtud_y_castigo
Seni Cok Ozluyorum,Tugkan,2020,pop,59,tugkan,seni_cok_ozluyorum
Aise Kyun,Anurag Saikia,2020,pop,62,anurag_saikia,aise_kyun
L'ultima volta - feat. Massimo Pericolo,Emis Killa,2020,pop,55,emis_killa,lultima_volta_feat_massimo_pericolo
Smid Tojet / Frisk Pa Det Hele - HEDEGAARD REMIX,Jimilian,2020,pop,40,jimilian,smid_tojet_frisk_pa_det_hele_hedegaard_remix
Insecure,Sauti Sol,2020,pop,49,sauti_sol,insecure
Terlalu Tinggi,Juicy Luicy,2020,pop,70,juicy_luicy,terlalu_tinggi
Jhanjar,Karan Aujla,2020,pop,60,karan_aujla,jhanjar
Penelope Cruz,Lacrim,2020,pop,54,lacrim,penelope_cruz
3 Inimi (feat. Carla's Dreams),Irina Rimes,2020,pop,40,irina_rimes,3_inimi_feat_carlas_dreams
TPB,Dadju,2020,pop,58,dadju,tpb
Kanna Veesi,Siddhu Kumar,2020,pop,60,siddhu_kumar,kanna_veesi
A la fete,UZI,2020,pop,51,uzi,a_la_fete
"Vinterdepress 2 (feat. Dree Low, Thrife & HAVAL)",Macky,2020,pop,52,macky,vinterdepress_2_feat_dree_low_thrife_haval
En meg sohasem,Carson Coma,2020,pop,45,carson_coma,en_meg_sohasem
No.,Tayc,2020,pop,55,tayc,no
BabyGirl,Josman,2020,pop,47,josman,babygirl
Number One (feat. Zuchu),Rayvanny,2020,pop,39,rayvanny,number_one_feat_zuchu
Kya Baat Aa,Karan Aujla,2020,pop,61,karan_aujla,kya_baat_aa
ka man jauti?,Elayork,2020,pop,39,elayork,ka_man_jauti
Mera Bhola Hai Bhandari,Hansraj Raghuwanshi,2020,pop,65,hansraj_raghuwanshi,mera_bhola_hai_bhandari
aaa,Alpha Wann,2020,pop,51,alpha_wann,aaa
Papa,Yade Lauren,2020,pop,53,yade_lauren,papa
Forsa Tanya - Music from the Original TV Series,Ramy Sabry,2020,pop,55,ramy_sabry,forsa_tanya_music_from_the_original_tv_series
Romance Quinceanero,Luis Silva,2020,pop,49,luis_silva,romance_quinceanero
Viktoria,Melisses,2020,pop,50,melisses,viktoria
dbSH vtpvH,Tomer Yosef,2020,pop,47,tomer_yosef,dbsh_vtpvh
Bat Nhac Len,HIEUTHUHAI,2020,pop,58,hieuthuhai,bat_nhac_len
Maula,Anuv Jain,2020,pop,58,anuv_jain,maula
Aigyr,ARO,2020,pop,44,aro,aigyr
XX,Feid,2020,pop,57,feid,xx
Abracos,Calema,2020,pop,42,calema,abracos
sao anh chua ve nha,AMEE,2020,pop,54,amee,sao_anh_chua_ve_nha
Happy w u,Arthur Nery,2020,pop,68,arthur_nery,happy_w_u
Ma mission,1PLIKE140,2020,pop,53,1plike140,ma_mission
Pambiche de novia,Juan Luis Guerra 4.40,2020,pop,55,juan_luis_guerra_440,pambiche_de_novia
"C.R.O: Bzrp Music Sessions, Vol. 29",Bizarrap,2020,pop,63,bizarrap,cro_bzrp_music_sessions_vol_29
Ibhanoyi,Blaq Diamond,2020,pop,50,blaq_diamond,ibhanoyi
Bandook,Nirvair Pannu,2020,pop,58,nirvair_pannu,bandook
Bambiha Bole,Amrit Maan,2020,pop,60,amrit_maan,bambiha_bole
Paleisk Mane Namo,Kamaniu Silelis,2020,pop,37,kamaniu_silelis,paleisk_mane_namo
Maybe Maybe,The Chairs,2020,pop,49,the_chairs,maybe_maybe
Lej,Dzsudlo,2020,pop,47,dzsudlo,lej
Bad Bi,Zola,2020,pop,44,zola,bad_bi
Esjan,BRIET,2020,pop,41,briet,esjan
Chuyen Rang,Thinh Suy,2020,pop,56,thinh_suy,chuyen_rang
Muli,Ace Banzuelo,2020,pop,65,ace_banzuelo,muli
tu thich thich thanh thuong thuong,AMEE,2020,pop,54,amee,tu_thich_thich_thanh_thuong_thuong
Bewafa Tera Masoom Chehra,Rochak Kohli,2020,pop,63,rochak_kohli,bewafa_tera_masoom_chehra
Dansen Aan De Gracht,Dopebwoy,2020,pop,52,dopebwoy,dansen_aan_de_gracht
Copilote,Timal,2020,pop,55,timal,copilote
Arrosti Katastasi - Unplugged,Nikos Apergis,2020,pop,44,nikos_apergis,arrosti_katastasi_unplugged
Crois-moi (feat. Ninho),DA Uzi,2020,pop,55,da_uzi,croismoi_feat_ninho
anh nha o dau the,AMEE,2020,pop,51,amee,anh_nha_o_dau_the
Shi Kong ,Jing Di ,2020,pop,50,jing_di_,shi_kong_
Ena Tsigaro Diadromi,Despina Vandi,2020,pop,46,despina_vandi,ena_tsigaro_diadromi
Radar,Gloria Groove,2020,pop,59,gloria_groove,radar
Nang Tho,Hoang Dung,2020,pop,55,hoang_dung,nang_tho
Loop Niet Weg,Kris Kross Amsterdam,2020,pop,51,kris_kross_amsterdam,loop_niet_weg
Btwhasheni,Fadel Chaker,2020,pop,52,fadel_chaker,btwhasheni
Pistolet,Sentino,2020,rap,59,sentino,pistolet
Tatuazyk,Sentino,2020,rap,58,sentino,tatuazyk
GIRL LIKE ME,Black Eyed Peas,2020,rap,74,black_eyed_peas,girl_like_me
Sky,Playboi Carti,2020,rap,81,playboi_carti,sky
Godzilla (feat. Juice WRLD),Eminem,2020,rap,83,eminem,godzilla_feat_juice_wrld
Yale,Ken Carson,2020,rap,78,ken_carson,yale
Took Her To The O,King Von,2020,rap,82,king_von,took_her_to_the_o
Armed & Dangerous,King Von,2020,rap,80,king_von,armed_dangerous
California,Kali,2020,rap,55,kali,california
Zbrodnia i kara,Kacper HTA,2020,rap,55,kacper_hta,zbrodnia_i_kara
FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,2020,rap,74,travis_scott,franchise_feat_young_thug_mia
Skad Ty To Znasz,Sentino,2020,rap,54,sentino,skad_ty_to_znasz
Runnin,21 Savage,2020,rap,80,21_savage,runnin
Buzi,Mlodypago,2020,rap,54,mlodypago,buzi
Glock In My Lap,21 Savage,2020,rap,80,21_savage,glock_in_my_lap
I'm God,Clams Casino,2020,rap,78,clams_casino,im_god
SI,Kali,2020,rap,53,kali,si
Mantra,Kacper HTA,2020,rap,53,kacper_hta,mantra
Gotham,Kacper HTA,2020,rap,53,kacper_hta,gotham
Y Que Fue?,Don Miguelo,2020,rap,74,don_miguelo,y_que_fue
ILoveUIHateU,Playboi Carti,2020,rap,77,playboi_carti,iloveuihateu
Tommy gun,Kacper HTA,2020,rap,53,kacper_hta,tommy_gun
Zapytaj O Mnie,Sentino,2020,rap,52,sentino,zapytaj_o_mnie
No Idea,Don Toliver,2020,rap,80,don_toliver,no_idea
The Thrill,Wiz Khalifa,2020,rap,80,wiz_khalifa,the_thrill
Flex Up (feat. Future & Playboi Carti),Lil Yachty,2020,rap,75,lil_yachty,flex_up_feat_future_playboi_carti
Vamp Anthem,Playboi Carti,2020,rap,73,playboi_carti,vamp_anthem
6 6 6,Kali,2020,rap,51,kali,6_6_6
Daechwita,Agust D,2020,rap,75,agust_d,daechwita
Wishing Well,Juice WRLD,2020,rap,79,juice_wrld,wishing_well
Rockstar Made,Playboi Carti,2020,rap,70,playboi_carti,rockstar_made
Stop Breathing,Playboi Carti,2020,rap,71,playboi_carti,stop_breathing
Cardigan,Don Toliver,2020,rap,76,don_toliver,cardigan
New Tank,Playboi Carti,2020,rap,71,playboi_carti,new_tank
Mona Lisa,Kali,2020,rap,49,kali,mona_lisa
Lemonade (feat. NAV),Internet Money,2020,rap,76,internet_money,lemonade_feat_nav
BEST INTEREST,"Tyler, The Creator",2020,rap,80,tyler_the_creator,best_interest
Homecoming,Lil Uzi Vert,2020,rap,75,lil_uzi_vert,homecoming
death bed (coffee for your head),Powfu,2020,rap,80,powfu,death_bed_coffee_for_your_head
After Party,Don Toliver,2020,rap,74,don_toliver,after_party
Over,Playboi Carti,2020,rap,72,playboi_carti,over
"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,2020,rap,77,uicideboy,and_to_those_i_love_thanks_for_sticking_around
What You Know Bout Love,Pop Smoke,2020,rap,78,pop_smoke,what_you_know_bout_love
Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2020,rap,73,pop_smoke,hello_feat_a_boogie_wit_da_hoodie
Czarna woda,QueQuality,2020,rap,49,quequality,czarna_woda
On That Time,Playboi Carti,2020,rap,68,playboi_carti,on_that_time
Presja,obi,2020,rap,48,obi,presja
Tabu,Sentino,2020,rap,48,sentino,tabu
Conversations,Juice WRLD,2020,rap,74,juice_wrld,conversations
przepraszam,margiela,2020,rap,47,margiela,przepraszam
Our Time,Lil Tecca,2020,rap,74,lil_tecca,our_time
Pain 1993 (with Playboi Carti),Drake,2020,rap,74,drake,pain_1993_with_playboi_carti
Invincible,Pop Smoke,2020,rap,73,pop_smoke,invincible
Rich Nigga Shit (feat. Young Thug),21 Savage,2020,rap,76,21_savage,rich_nigga_shit_feat_young_thug
Party Girl,StaySolidRocky,2020,rap,76,staysolidrocky,party_girl
Drzewko,ENEN,2020,rap,47,enen,drzewko
Stay With Me,1nonly,2020,rap,74,1nonly,stay_with_me
Riot,XXXTENTACION,2020,rap,72,xxxtentacion,riot
Pardon Me (Lil Yachty feat. Future & Mike WiLL Made-It),Lil Yachty,2020,rap,74,lil_yachty,pardon_me_lil_yachty_feat_future_mike_will_madeit
Banda,Szczyl,2020,rap,47,szczyl,banda
Pare Kulek,Sentino,2020,rap,46,sentino,pare_kulek
Come & Go (with Marshmello),Juice WRLD,2020,rap,76,juice_wrld,come_go_with_marshmello
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,2020,rap,75,pop_smoke,for_the_night_feat_lil_baby_dababy
In The Air,Destroy Lonely,2020,rap,65,destroy_lonely,in_the_air
Camelot,NLE Choppa,2020,rap,71,nle_choppa,camelot
WAP (feat. Megan Thee Stallion),Cardi B,2020,rap,77,cardi_b,wap_feat_megan_thee_stallion
Meh,Playboi Carti,2020,rap,66,playboi_carti,meh
Martin & Gina,Polo G,2020,rap,78,polo_g,martin_gina
Mood Swings (feat. Lil Tjay),Pop Smoke,2020,rap,76,pop_smoke,mood_swings_feat_lil_tjay
Falling,Trevor Daniel,2020,rap,76,trevor_daniel,falling
Chaos,Kacper HTA,2020,rap,45,kacper_hta,chaos
Stay High,Juice WRLD,2020,rap,74,juice_wrld,stay_high
ROCKSTAR (feat. Roddy Ricch),DaBaby,2020,rap,75,dababy,rockstar_feat_roddy_ricch
Za malo,nath,2020,rap,45,nath,za_malo
Silly Watch,Lil Uzi Vert,2020,rap,71,lil_uzi_vert,silly_watch
Element,Pop Smoke,2020,rap,72,pop_smoke,element
GOOBA,6ix9ine,2020,rap,68,6ix9ine,gooba
Get Back,Pop Smoke,2020,rap,67,pop_smoke,get_back
Got It On Me,Pop Smoke,2020,rap,71,pop_smoke,got_it_on_me
Danse Macabre,Veason,2020,rap,44,veason,danse_macabre
Go Stupid,Polo G,2020,rap,73,polo_g,go_stupid
Go2DaMoon (feat. Kanye West),Playboi Carti,2020,rap,66,playboi_carti,go2damoon_feat_kanye_west
DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,2020,rap,73,gunna,dollaz_on_my_head_feat_young_thug
Milion (feat. Popek),Major SPZ,2020,rap,44,major_spz,milion_feat_popek
Diabel,Dedis,2020,rap,44,dedis,diabel
Life Is Good (feat. Drake),Future,2020,rap,73,future,life_is_good_feat_drake
Brak Slow,Sentino,2020,rap,44,sentino,brak_slow
Omerta,Hodak,2020,rap,44,hodak,omerta
Good Days,SZA,2020,rap,76,sza,good_days
That Just Isn't Empirically Possible,$uicideboy$,2020,rap,71,uicideboy,that_just_isnt_empirically_possible
Suicidal (feat. Juice WRLD) - Remix,YNW Melly,2020,rap,73,ynw_melly,suicidal_feat_juice_wrld_remix
Chicago Freestyle (feat. Giveon),Drake,2020,rap,78,drake,chicago_freestyle_feat_giveon
Righteous,Juice WRLD,2020,rap,72,juice_wrld,righteous
Him & I,G-Eazy,2020,rap,66,geazy,him_i
przejmujemy jutuby,WIP Bros,2020,rap,43,wip_bros,przejmujemy_jutuby
Insomnia,Kacper HTA,2020,rap,44,kacper_hta,insomnia
Party Girl,StaySolidRocky,2020,rap,70,staysolidrocky,party_girl
Przyjaciele,Dedis,2020,rap,44,dedis,przyjaciele
Sedno,Wisnia Bakajoko,2020,rap,43,wisnia_bakajoko,sedno
Coffin,Lil Yachty,2020,rap,69,lil_yachty,coffin
WHATS POPPIN,Jack Harlow,2020,rap,73,jack_harlow,whats_poppin
Blueberry Faygo,Lil Mosey,2020,rap,73,lil_mosey,blueberry_faygo
Laugh Now Cry Later (feat. Lil Durk),Drake,2020,rap,76,drake,laugh_now_cry_later_feat_lil_durk
Onna Come Up,Lil Eazzyy,2020,rap,67,lil_eazzyy,onna_come_up
Walk Em Down (feat. Roddy Ricch),NLE Choppa,2020,rap,71,nle_choppa,walk_em_down_feat_roddy_ricch
Mona Lisa,Kali,2020,rap,43,kali,mona_lisa
Blue World,Mac Miller,2020,rap,74,mac_miller,blue_world
4K,El Alfa,2020,rap,75,el_alfa,4k
Cisza na planie,Wisnia Bakajoko,2020,rap,42,wisnia_bakajoko,cisza_na_planie
Too Comfortable,Future,2020,rap,72,future,too_comfortable
Blue Bills (feat. $NOT & Fenix Flexin),DJ Scheme,2020,rap,66,dj_scheme,blue_bills_feat_not_fenix_flexin
Puk! Puk!,Kali,2020,rap,43,kali,puk_puk
Broke In A Minute,Tory Lanez,2020,rap,74,tory_lanez,broke_in_a_minute
umiera,27.Fuckdemons,2020,rap,42,27fuckdemons,umiera
Terapia,Mortal,2020,rap,42,mortal,terapia
Myron,Lil Uzi Vert,2020,rap,68,lil_uzi_vert,myron
Not You Too (feat. Chris Brown),Drake,2020,rap,78,drake,not_you_too_feat_chris_brown
Toosie Slide,Drake,2020,rap,70,drake,toosie_slide
Po Co Mi Te Marzenia,Veason,2020,rap,42,veason,po_co_mi_te_marzenia
Out Of Love (feat. Internet Money),Lil Tecca,2020,rap,71,lil_tecca,out_of_love_feat_internet_money
Beno!,Playboi Carti,2020,rap,63,playboi_carti,beno
Otechestvo kazionnoe,Gio Pika,2020,rap,67,gio_pika,otechestvo_kazionnoe
Control,Playboi Carti,2020,rap,62,playboi_carti,control
Hard To Choose One,Future,2020,rap,70,future,hard_to_choose_one
Intro,Cheatz,2020,rap,42,cheatz,intro
nie zmienil cie czas,Doli,2020,rap,42,doli,nie_zmienil_cie_czas
Dvd,Mlodyskiny,2020,rap,42,mlodyskiny,dvd
Slay3r,Playboi Carti,2020,rap,63,playboi_carti,slay3r
Back Again (feat. Lil Durk),King Von,2020,rap,71,king_von,back_again_feat_lil_durk
Yattamam,QueQuality,2020,rap,42,quequality,yattamam
MARCELINE,Lil God Dan,2020,rap,66,lil_god_dan,marceline
Z calych sil,Epis DYM KNF,2020,rap,42,epis_dym_knf,z_calych_sil
Fame,Sentino,2020,rap,41,sentino,fame
Dlon do dloni czy bron na skron?,ERES,2020,rap,41,eres,dlon_do_dloni_czy_bron_na_skron
Place,Playboi Carti,2020,rap,66,playboi_carti,place
TOP FLOOR (feat. Travis Scott),Gunna,2020,rap,67,gunna,top_floor_feat_travis_scott
Fuck System,Kali,2020,rap,42,kali,fuck_system
Oni albo ja,Sentino,2020,rap,41,sentino,oni_albo_ja
Tam gdzie wy (Pepsi Taste The Beat),Kali,2020,rap,41,kali,tam_gdzie_wy_pepsi_taste_the_beat
